Mobile,Route,Community,Stop,Address,Longitude,Latitude,Date,Day,Frequency,Start,End,Timetable
Norfolk,CEN120,Lingwood,CHAPEL RD / SCHOOL,"CHAPEL RD / SCHOOL, Lingwood",1.4827387853257377,52.62010286759314,2020-01-30,Thursday,1,16:40,17:00,
Norfolk,CEN120,Lingwood,POST OFFICE CLOSE,"POST OFFICE CLOSE, Lingwood",1.4876501634348867,52.62276443417473,2020-01-30,Thursday,1,17:05,17:40,
Norfolk,CEN120,Thorpe st andrew,POUND LANE SAINSBURYS,"POUND LANE SAINSBURYS, Thorpe st andrew",1.3604387763933483,52.630771325762,2020-01-30,Thursday,1,18:00,18:30,
Norfolk,CEN121,Mulbarton,CATERMERE/HARE CLOSE,"CATERMERE/HARE CLOSE, Mulbarton",1.2307051128381903,52.55378198965727,2020-01-30,Thursday,1,17:05,17:30,
Norfolk,CEN121,Mulbarton,BROMEDALE AVE,"BROMEDALE AVE, Mulbarton",1.2344895872431212,52.553678553955216,2020-01-30,Thursday,1,17:35,18:30,
Norfolk,CEN128,East harling,QUIDENHAM ROAD,"QUIDENHAM ROAD, East harling",0.9389547538348124,52.44129569600158,2020-01-30,Thursday,1,10:05,10:40,
Norfolk,CEN128,East harling,PARK COURT 1,"PARK COURT 1, East harling",0.9282315536301972,52.43804555345715,2020-01-30,Thursday,1,10:45,11:00,
Norfolk,CEN128,East harling,PARK COURT 2,"PARK COURT 2, East harling",0.9267678056125332,52.4374972578396,2020-01-30,Thursday,1,11:05,11:20,
Norfolk,CEN128,East harling,HAMBLING PIECE,"HAMBLING PIECE, East harling",0.9373030077060158,52.434609821933215,2020-01-30,Thursday,1,11:30,11:45,
Norfolk,CEN128,East harling,BREWSTERS Opp. No.38,"BREWSTERS Opp. No.38, East harling",0.9388094036467702,52.434914109228394,2020-01-30,Thursday,1,11:50,12:10,
Norfolk,CEN128,East harling,HIGH KERRIDGES,"HIGH KERRIDGES, East harling",0.9368195974774345,52.436411492359085,2020-01-30,Thursday,1,12:15,12:30,
Norfolk,CEN128,Bridgham,THE STREET-CHERRY CROFT LAY-BY,"THE STREET-CHERRY CROFT LAY-BY, Bridgham",0.8819631752414194,52.436413146872596,2020-01-30,Thursday,1,12:40,12:55,
Norfolk,CEN128,Bridgham,THE STREET-PEAR TREE COTTAGE,"THE STREET-PEAR TREE COTTAGE, Bridgham",0.8893657646532794,52.43643022376479,2020-01-30,Thursday,1,13:00,13:15,
Norfolk,CEN128,East harling,MARKET PLACE,"MARKET PLACE, East harling",0.9321208866916953,52.4394419852252,2020-01-30,Thursday,1,14:35,15:05,
Norfolk,CEN128,East harling,HARLING ROAD STATION,"HARLING ROAD STATION, East harling",0.9099840319311471,52.45365881539742,2020-01-30,Thursday,1,16:00,16:25,
Norfolk,CEN129,Mattishall,RAYNERS WAY,"RAYNERS WAY, Mattishall",1.0182975814870692,52.65944231741935,2020-01-30,Thursday,1,09:50,10:00,
Norfolk,CEN129,Mattishall,ORCHARD ROAD,"ORCHARD ROAD, Mattishall",1.0208002412216208,52.66098827458151,2020-01-30,Thursday,1,10:05,10:25,
Norfolk,CEN129,Mattishall,DAFFODIL WAY,"DAFFODIL WAY, Mattishall",1.0243495546001113,52.66141028528408,2020-01-30,Thursday,1,10:30,10:55,
Norfolk,CEN129,Mattishall,WILLOW CLOSE,"WILLOW CLOSE, Mattishall",1.0235694670225155,52.659109967826375,2020-01-30,Thursday,1,11:00,11:15,
Norfolk,CEN129,Mattishall,LIME TREE CLOSE,"LIME TREE CLOSE, Mattishall",1.0206513739634742,52.65840203954976,2020-01-30,Thursday,1,11:42,11:57,
Norfolk,CEN129,Mattishall,CEDAR CLOSE No 3,"CEDAR CLOSE No 3, Mattishall",1.0273501251741377,52.658815518081994,2020-01-30,Thursday,1,12:00,12:07,
Norfolk,CEN129,Mattishall,CEDAR ROAD No 18,"CEDAR ROAD No 18, Mattishall",1.0282603708206925,52.65850446056516,2020-01-30,Thursday,1,12:08,12:15,
Norfolk,CEN129,Mattishall,PARKERS ROAD,"PARKERS ROAD, Mattishall",1.0321753958323934,52.66036478564946,2020-01-30,Thursday,1,12:20,12:35,
Norfolk,CEN129,Mattishall,ALL SAINTS WALK,"ALL SAINTS WALK, Mattishall",1.0351360487082693,52.660828525637804,2020-01-30,Thursday,1,12:40,12:55,
Norfolk,CEN129,Mattishall,BURGH LANE,"BURGH LANE, Mattishall",1.0367244955972,52.663045092990444,2020-01-30,Thursday,1,13:00,13:15,
Norfolk,CEN129,Mattishall,HUNTER AVENUE,"HUNTER AVENUE, Mattishall",1.034690547334172,52.65525516629016,2020-01-30,Thursday,1,14:40,14:50,
Norfolk,CEN129,Mattishall,SMITHSON DRIVE,"SMITHSON DRIVE, Mattishall",1.0363603055994999,52.655662018932894,2020-01-30,Thursday,1,14:55,15:05,
Norfolk,CEN129,East tuddenham,3 MATTISHALL ROAD,"3 MATTISHALL ROAD, East tuddenham",1.0690961866402746,52.659152760161064,2020-01-30,Thursday,1,15:10,15:25,
Norfolk,CEN129,Colton,EX POST OFFICE,"EX POST OFFICE, Colton",1.1165184957504548,52.64446892198653,2020-01-30,Thursday,1,16:15,16:35,
Norfolk,CEN140,Ormesby st margaret,ROYAL OAK PUBLIC HOUSE,"ROYAL OAK PUBLIC HOUSE, Ormesby st margaret",1.6894460688631487,52.67302354220864,2017-10-23,Monday,1,10:05,10:45,
Norfolk,CEN140,Ormesby st margaret,FIRS AVENUE,"FIRS AVENUE, Ormesby st margaret",1.6860739192643253,52.6776079972056,2017-10-23,Monday,1,10:50,11:05,
Norfolk,CEN140,Ormesby st margaret,BECK AVENUE,"BECK AVENUE, Ormesby st margaret",1.6871550309196965,52.680425671859915,2017-10-23,Monday,1,11:10,11:25,
Norfolk,CEN140,Hemsby,EASTERLEY WAY,"EASTERLEY WAY, Hemsby",1.6880933558365487,52.69260234644416,2017-10-23,Monday,1,11:30,11:45,
Norfolk,CEN140,Hemsby,LONG BEACH,"LONG BEACH, Hemsby",1.703683962042929,52.69978821852651,2017-10-23,Monday,1,12:00,12:20,
Norfolk,CEN140,Hemsby,ST MARY'S CLOSE,"ST MARY'S CLOSE, Hemsby",1.6888717480814033,52.697965960178806,2017-10-23,Monday,1,13:35,13:50,
Norfolk,CEN140,Newport,FAKES ROAD - Outside No.7,"FAKES ROAD - Outside No.7, Newport",1.710711002173832,52.68995272868929,2017-10-23,Monday,1,14:10,14:25,
Norfolk,CEN140,Scratby,BEACH ROAD,"BEACH ROAD, Scratby",1.7094746458393615,52.678523064607226,2017-10-23,Monday,1,14:35,14:50,
Norfolk,CEN140,Scratby,BEACH DRIVE,"BEACH DRIVE, Scratby",1.7122707098173235,52.68060316975512,2017-10-23,Monday,1,14:55,15:10,
Norfolk,CEN140,Scratby,CALIFORNIA AVENUE,"CALIFORNIA AVENUE, Scratby",1.7131627296865297,52.684658851169246,2017-10-23,Monday,1,15:15,15:30,
Norfolk,CEN140,Scratby,BEACH ROAD PAGES STORES,"BEACH ROAD PAGES STORES, Scratby",1.7148788810754334,52.67802977617971,2017-10-23,Monday,1,15:35,15:50,
Norfolk,CEN140,California,ROTTENSTONE LANE BUS STOP,"ROTTENSTONE LANE BUS STOP, California",1.718996684299135,52.67198185621883,2017-10-23,Monday,1,15:55,16:10,
Norfolk,CEN141,Carbrooke,CHURCH STREET,"CHURCH STREET, Carbrooke",0.8757207550879128,52.58189260892998,2017-10-23,Monday,1,11:10,11:20,
Norfolk,CEN141,Carbrooke,MILL LANE Nr Chapel,"MILL LANE Nr Chapel, Carbrooke",0.8783050956395633,52.580552775683636,2017-10-23,Monday,1,11:25,11:35,
Norfolk,CEN141,Griston,CHURCH ROAD/CARBROOKE RD,"CHURCH ROAD/CARBROOKE RD, Griston",0.8647563218963609,52.55797654770971,2017-10-23,Monday,1,12:45,13:00,
Norfolk,CEN1410,Old catton,IVES ROAD (Nr Community Centre),"IVES ROAD (Nr Community Centre), Old catton",1.290750633181059,52.660574272360165,2017-10-16,Monday,1,10:25,10:50,
Norfolk,CEN1410,Old catton,CATTON COURT,"CATTON COURT, Old catton",1.2971015055890447,52.66476856062736,2017-10-16,Monday,1,10:55,11:20,
Norfolk,CEN1410,Old catton,WOODLAND DRIVE (Nr No.12 - Opp No.5),"WOODLAND DRIVE (Nr No.12 - Opp No.5), Old catton",1.298287789798696,52.66578779303524,2017-10-16,Monday,1,11:25,11:40,
Norfolk,CEN1410,Old catton,TAYLORS LANE,"TAYLORS LANE, Old catton",1.294443244075911,52.66659634815105,2017-10-16,Monday,1,11:45,12:05,
Norfolk,CEN1410,Old catton,NORMAN DRIVE,"NORMAN DRIVE, Old catton",1.3005427850996791,52.66940341656928,2017-10-16,Monday,1,12:10,12:30,
Norfolk,CEN1410,Old catton,DESMOND DRIVE (Nr No.90),"DESMOND DRIVE (Nr No.90), Old catton",1.3084966951503332,52.66737366459407,2017-10-16,Monday,1,12:35,12:50,
Norfolk,CEN1410,Old catton,EDGEFIELDS CLOSE,"EDGEFIELDS CLOSE, Old catton",1.3049771465300637,52.670134131536756,2017-10-16,Monday,1,14:00,14:15,
